日付,store_cd,item_cd,販売数,μ,μ+1.5σ,スパイク日,販売可能在庫,総在庫量,移送中,発注残
2018-07-12,861,4547597987520,0,0.3225806451612903,1.5505075039144696,0,8,8,0,0
2018-07-13,861,4547597987520,0,0.3225806451612903,1.5505075039144696,0,8,8,0,0
2018-07-14,861,4547597987520,0,0.3225806451612903,1.5505075039144696,0,8,8,0,0
2018-07-15,861,4547597987520,0,0.3225806451612903,1.5505075039144696,0,8,8,0,0
2018-07-16,861,4547597987520,0,0.3225806451612903,1.5505075039144696,0,8,8,0,0
2018-07-17,861,4547597987520,1,0.3225806451612903,1.5505075039144696,0,7,7,0,0
2018-07-18,861,4547597987520,2,0.3225806451612903,1.5505075039144696,1,5,5,0,0
2018-07-19,861,4547597987520,0,0.3225806451612903,1.5505075039144696,0,5,10,0,5
2018-07-20,861,4547597987520,0,0.3225806451612903,1.5505075039144696,0,5,10,0,5
2018-07-21,861,4547597987520,0,0.3225806451612903,1.5505075039144696,0,5,10,0,5
2018-07-22,861,4547597987520,0,0.3225806451612903,1.5505075039144696,0,5,10,0,5
2018-07-23,861,4547597987520,1,0.3225806451612903,1.5505075039144696,0,1,6,0,5
2018-07-24,861,4547597987520,4,0.3225806451612903,1.5505075039144696,1,0,5,0,5
2018-07-25,861,4547597987520,0,0.3225806451612903,1.5505075039144696,0,5,10,0,5
2018-07-26,861,4547597987520,0,0.3225806451612903,1.5505075039144696,0,5,10,0,5
2018-07-27,861,4547597987520,0,0.3225806451612903,1.5505075039144696,0,10,10,0,0
2018-07-28,861,4547597987520,0,0.3225806451612903,1.5505075039144696,0,10,10,0,0
2018-07-29,861,4547597987520,0,0.3225806451612903,1.5505075039144696,0,10,10,0,0
2018-07-30,861,4547597987520,1,0.3225806451612903,1.5505075039144696,0,9,9,0,0
2018-07-31,861,4547597987520,0,0.3225806451612903,1.5505075039144696,0,9,9,0,0
2018-07-01,861,4547597988169,0,0.0967741935483871,0.540249260802178,0,4,5,1,0
2018-07-02,861,4547597988169,0,0.0967741935483871,0.540249260802178,0,3,4,1,0
2018-07-03,861,4547597988169,0,0.0967741935483871,0.540249260802178,0,4,4,0,0
2018-07-04,861,4547597988169,0,0.0967741935483871,0.540249260802178,0,4,4,0,0
2018-07-05,861,4547597988169,0,0.0967741935483871,0.540249260802178,0,4,4,0,0
2018-07-06,861,4547597988169,1,0.0967741935483871,0.540249260802178,1,3,3,0,0
2018-07-07,861,4547597988169,0,0.0967741935483871,0.540249260802178,0,2,2,0,0
2018-07-08,861,4547597988169,0,0.0967741935483871,0.540249260802178,0,2,2,0,0
2018-07-09,861,4547597988169,0,0.0967741935483871,0.540249260802178,0,2,2,0,0
2018-07-10,861,4547597988169,1,0.0967741935483871,0.540249260802178,1,1,1,0,0
2018-07-11,861,4547597988169,0,0.0967741935483871,0.540249260802178,0,1,1,0,0
2018-07-12,861,4547597988169,0,0.0967741935483871,0.540249260802178,0,1,1,0,0
2018-07-13,861,4547597988169,0,0.0967741935483871,0.540249260802178,0,1,1,0,0
2018-07-14,861,4547597988169,0,0.0967741935483871,0.540249260802178,0,1,1,0,0
2018-07-15,861,4547597988169,0,0.0967741935483871,0.540249260802178,0,1,1,0,0
2018-07-16,861,4547597988169,0,0.0967741935483871,0.540249260802178,0,1,1,0,0
2018-07-17,861,4547597988169,0,0.0967741935483871,0.540249260802178,0,1,1,0,0
2018-07-18,861,4547597988169,0,0.0967741935483871,0.540249260802178,0,1,1,0,0
2018-07-19,861,4547597988169,0,0.0967741935483871,0.540249260802178,0,1,1,0,0
2018-07-20,861,4547597988169,0,0.0967741935483871,0.540249260802178,0,1,1,0,0
2018-07-21,861,4547597988169,1,0.0967741935483871,0.540249260802178,1,0,0,0,0
2018-07-22,861,4547597988169,0,0.0967741935483871,0.540249260802178,0,0,1,0,1
2018-07-23,861,4547597988169,0,0.0967741935483871,0.540249260802178,0,0,1,0,1
2018-07-24,861,4547597988169,0,0.0967741935483871,0.540249260802178,0,0,1,0,1
2018-07-25,861,4547597988169,0,0.0967741935483871,0.540249260802178,0,0,1,0,1
2018-07-26,861,4547597988169,0,0.0967741935483871,0.540249260802178,0,0,1,0,1
2018-07-27,861,4547597988169,0,0.0967741935483871,0.540249260802178,0,0,1,0,1
2018-07-28,861,4547597988169,0,0.0967741935483871,0.540249260802178,0,0,1,0,1
2018-07-29,861,4547597988169,0,0.0967741935483871,0.540249260802178,0,0,1,0,1
2018-07-30,861,4547597988169,0,0.0967741935483871,0.540249260802178,0,0,1,0,1
2018-07-31,861,4547597988169,0,0.0967741935483871,0.540249260802178,0,1,1,0,0
